TransactionID,PropertyID,CustomerID,AgentID,DateID,TransactionType,SalePrice,MonthlyRent,Commission,DaysOnMarket
T08024,P358,C0337,A001,20261213,Rent,,69777,16746.48,51
T08025,P087,C0669,A025,20260716,Rent,,120999,29039.76,65
T08026,P393,C0946,A013,20250427,Sale,22376781,,447535.62,140
T08027,P227,C0210,A019,20250717,Rent,,118067,28336.08,26
T08028,P201,C0051,A031,20250330,Rent,,146242,35098.08,88
T08029,P350,C0159,A020,20260720,Rent,,40530,9727.2,140
T08030,P071,C0510,A025,20260301,Sale,27867232,,557344.64,19
T08031,P075,C0080,A031,20250910,Sale,23225357,,464507.14,167
T08032,P238,C0652,A007,20250609,Rent,,85260,20462.4,35
T08033,P137,C0122,A011,20250202,Sale,22446826,,448936.52,106
T08034,P327,C0104,A003,20261115,Sale,11638647,,232772.94,93
T08035,P109,C0251,A033,20250822,Rent,,94570,22696.8,76
T08036,P235,C0136,A043,20250806,Sale,23454619,,469092.38,156
T08037,P348,C0230,A039,20251227,Rent,,88655,21277.2,67
T08038,P282,C0747,A035,20260703,Rent,,58772,14105.28,7
T08039,P245,C0052,A021,20251202,Rent,,107024,25685.76,85
T08040,P314,C0382,A002,20250919,Rent,,63038,15129.12,109
T08041,P328,C0593,A046,20251103,Sale,12347048,,246940.96,13
T08042,P042,C0229,A033,20250806,Sale,24750815,,495016.3,57
T08043,P375,C0001,A039,20250403,Sale,22998451,,459969.02,134
T08044,P448,C0090,A043,20251001,Rent,,19581,4699.44,46
T08045,P366,C0608,A005,20250907,Rent,,48500,11640,51
T08046,P168,C0079,A015,20261127,Sale,5298471,,105969.42,174
T08047,P301,C0573,A031,20260609,Sale,22279393,,445587.86,160
T08048,P280,C0865,A001,20251020,Rent,,25142,6034.08,146
T08049,P371,C0982,A035,20250725,Sale,25566916,,511338.32,91
T08050,P180,C0677,A047,20250525,Sale,10202023,,204040.46,91
T08051,P148,C0700,A022,20250205,Rent,,101348,24323.52,130
T08052,P394,C0559,A049,20261013,Sale,29056895,,581137.9,165
T08053,P043,C0896,A027,20260606,Sale,7235363,,144707.26,116
T08054,P020,C0335,A037,20250131,Sale,17693727,,353874.54,60
T08055,P264,C0436,A046,20260401,Sale,5479863,,109597.26,14
T08056,P022,C0068,A024,20260421,Rent,,131051,31452.24,67
T08057,P093,C0406,A045,20260920,Rent,,83280,19987.2,80
T08058,P427,C0427,A032,20250409,Sale,29955309,,599106.18,44
T08059,P201,C0266,A002,20260426,Rent,,113956,27349.44,139
T08060,P135,C0765,A020,20261003,Sale,7720396,,154407.92,20
T08061,P062,C0363,A027,20260508,Rent,,48183,11563.92,10
T08062,P179,C0167,A023,20251017,Sale,8381160,,167623.2,76
T08063,P127,C0060,A022,20260317,Sale,10365221,,207304.42,50
T08064,P095,C0050,A010,20250305,Sale,12520225,,250404.5,163
T08065,P345,C0773,A022,20261002,Rent,,108972,26153.28,67
T08066,P239,C0141,A018,20260108,Rent,,93803,22512.72,40
T08067,P374,C0228,A024,20260121,Rent,,138889,33333.36,179
T08068,P427,C0212,A013,20251124,Sale,7778248,,155564.96,10
T08069,P068,C0706,A019,20251003,Sale,29215631,,584312.62,25
T08070,P213,C0117,A024,20251007,Rent,,137474,32993.76,50
T08071,P369,C0493,A035,20260621,Rent,,36417,8740.08,35
T08072,P269,C0444,A017,20251031,Rent,,66384,15932.16,55
T08073,P093,C0398,A036,20260325,Rent,,141111,33866.64,75
T08074,P361,C0589,A050,20260830,Sale,29491964,,589839.28,119
T08075,P064,C0985,A033,20251114,Sale,9848169,,196963.38,141
T08076,P025,C0282,A039,20260428,Rent,,131101,31464.24,44
T08077,P135,C0039,A023,20250529,Rent,,36313,8715.12,164
T08078,P302,C0991,A016,20260808,Rent,,25946,6227.04,150
T08079,P167,C0935,A029,20260918,Rent,,118261,28382.64,22
T08080,P387,C0182,A047,20250218,Rent,,147523,35405.52,112
T08081,P134,C0712,A003,20260811,Rent,,67136,16112.64,161
T08082,P198,C0860,A042,20251123,Rent,,102506,24601.44,35
T08083,P456,C0597,A017,20250717,Sale,24126773,,482535.46,24
T08084,P054,C0990,A003,20260901,Rent,,27405,6577.2,115
T08085,P447,C0244,A001,20260712,Sale,16501953,,330039.06,48
T08086,P289,C0192,A012,20260810,Rent,,80898,19415.52,164
T08087,P208,C0174,A022,20250916,Rent,,131397,31535.28,103
T08088,P175,C0203,A024,20250521,Sale,17159313,,343186.26,42
T08089,P333,C0018,A028,20260316,Sale,17725379,,354507.58,123
T08090,P266,C0003,A015,20250213,Sale,6826191,,136523.82,52
T08091,P407,C0495,A001,20260212,Rent,,124491,29877.84,41
T08092,P068,C0493,A017,20251019,Rent,,96968,23272.32,99
T08093,P472,C0645,A036,20251225,Rent,,23671,5681.04,114
T08094,P351,C0527,A034,20260215,Rent,,132340,31761.6,26
T08095,P007,C0222,A036,20250601,Rent,,145329,34878.96,36
T08096,P443,C0803,A021,20260501,Sale,6867111,,137342.22,149
T08097,P365,C0390,A005,20250523,Sale,5786267,,115725.34,92
T08098,P404,C0085,A030,20251013,Rent,,149541,35889.84,137
T08099,P167,C0245,A027,20260602,Rent,,134387,32252.88,11
T08100,P473,C0384,A014,20250719,Rent,,144248,34619.52,92
T08101,P167,C0942,A048,20250407,Sale,15699241,,313984.82,108
T08102,P230,C0113,A031,20250830,Rent,,73523,17645.52,94
T08103,P431,C0516,A019,20260602,Rent,,123951,29748.24,40
T08104,P218,C0381,A003,20260808,Rent,,52978,12714.72,7
T08105,P138,C0200,A037,20250404,Rent,,19776,4746.24,142
T08106,P184,C0549,A020,20260805,Rent,,85874,20609.76,177
T08107,P419,C0990,A004,20260704,Sale,25809978,,516199.56,74
T08108,P349,C0262,A026,20260806,Sale,22988908,,459778.16,145
T08109,P171,C0817,A050,20250910,Rent,,103907,24937.68,163
T08110,P041,C0102,A050,20260826,Sale,25955907,,519118.14,121
T08111,P152,C0027,A005,20260414,Rent,,27256,6541.44,78
T08112,P303,C0310,A035,20250419,Sale,15800124,,316002.48,177
T08113,P348,C0409,A019,20260916,Sale,29650906,,593018.12,149
T08114,P036,C0921,A019,20260703,Rent,,26291,6309.84,154
T08115,P168,C0978,A001,20250402,Sale,14958489,,299169.78,94
T08116,P057,C0131,A040,20250204,Sale,27114273,,542285.46,136
T08117,P343,C0959,A035,20250201,Sale,5860493,,117209.86,156
T08118,P237,C0158,A022,20250303,Sale,13818305,,276366.1,56
T08119,P443,C0269,A015,20261202,Rent,,126802,30432.48,83
T08120,P295,C0123,A050,20260929,Rent,,139950,33588,58
T08121,P056,C0003,A031,20250512,Sale,24078171,,481563.42,173
T08122,P025,C0245,A049,20260413,Sale,18868459,,377369.18,54
T08123,P161,C0183,A042,20260110,Sale,15585665,,311713.3,178
T08124,P490,C0890,A049,20250311,Sale,23154204,,463084.08,178
T08125,P379,C0030,A035,20260921,Rent,,50433,12103.92,126
T08126,P144,C0972,A035,20260318,Rent,,103469,24832.56,101
T08127,P409,C0689,A029,20250330,Rent,,34411,8258.64,128
T08128,P280,C0777,A044,20261001,Rent,,103229,24774.96,32
T08129,P393,C0724,A035,20250712,Sale,22213119,,444262.38,133
T08130,P246,C0214,A043,20250326,Sale,17378060,,347561.2,175
T08131,P078,C0289,A038,20260803,Sale,20610146,,412202.92,127
T08132,P178,C0256,A007,20261122,Rent,,19879,4770.96,114
T08133,P186,C0119,A001,20250227,Rent,,62302,14952.48,122
T08134,P270,C0881,A027,20260813,Sale,21049053,,420981.06,47
T08135,P159,C0975,A005,20260420,Rent,,66633,15991.92,178
T08136,P146,C0933,A020,20251215,Rent,,30784,7388.16,61
T08137,P113,C0299,A046,20250513,Rent,,78637,18872.88,105
T08138,P327,C0060,A019,20250217,Rent,,57769,13864.56,25
T08139,P392,C0654,A028,20250814,Rent,,82210,19730.4,142
T08140,P201,C0664,A006,20260208,Sale,4684925,,93698.5,56
T08141,P312,C0206,A029,20250605,Rent,,48035,11528.4,123
T08142,P126,C0235,A020,20260506,Rent,,79165,18999.6,148
T08143,P161,C0947,A016,20250622,Sale,9518736,,190374.72,66
T08144,P127,C0384,A012,20260205,Sale,26289196,,525783.92,82
T08145,P195,C0465,A007,20251229,Rent,,128621,30869.04,133
T08146,P487,C0093,A031,20250314,Rent,,46122,11069.28,40
T08147,P159,C0062,A045,20250503,Rent,,61756,14821.44,148
T08148,P038,C0388,A003,20251223,Sale,18819591,,376391.82,76
T08149,P347,C0941,A038,20261003,Rent,,114829,27558.96,12
T08150,P461,C0844,A028,20251111,Sale,17047199,,340943.98,80
T08151,P406,C0136,A044,20260320,Sale,5508907,,110178.14,170
T08152,P383,C0101,A012,20251209,Rent,,133874,32129.76,146
T08153,P271,C0459,A009,20250508,Rent,,120484,28916.16,170
T08154,P450,C0435,A026,20250919,Rent,,123311,29594.64,88
T08155,P436,C0963,A006,20261124,Rent,,36227,8694.48,165
T08156,P093,C0138,A022,20260929,Sale,9807258,,196145.16,78
T08157,P173,C0459,A042,20250717,Sale,12695966,,253919.32,113
T08158,P416,C0551,A012,20260808,Rent,,85821,20597.04,180
T08159,P021,C0859,A042,20261108,Sale,7993749,,159874.98,21
T08160,P131,C0526,A004,20261223,Rent,,60623,14549.52,80
T08161,P374,C0193,A028,20250430,Rent,,135756,32581.44,154
T08162,P001,C0046,A031,20260213,Sale,20903833,,418076.66,81
T08163,P142,C0840,A035,20250418,Sale,13702124,,274042.48,108
T08164,P102,C0897,A006,20250927,Rent,,75318,18076.32,145
T08165,P133,C0273,A033,20260817,Rent,,41856,10045.44,15
T08166,P306,C0730,A026,20260208,Sale,16033485,,320669.7,67
T08167,P364,C0593,A049,20260807,Rent,,126424,30341.76,163
T08168,P151,C0440,A041,20251214,Sale,26190299,,523805.98,35
T08169,P391,C0210,A025,20260202,Sale,12907028,,258140.56,175
T08170,P128,C0338,A049,20261025,Sale,26809432,,536188.64,135
T08171,P356,C0487,A010,20250118,Rent,,26333,6319.92,166
T08172,P361,C0915,A043,20250215,Rent,,115259,27662.16,26
T08173,P358,C0427,A024,20261009,Sale,21034171,,420683.42,72
T08174,P196,C0762,A019,20251010,Sale,28435703,,568714.06,138
T08175,P416,C0162,A004,20250502,Sale,17065008,,341300.16,117
T08176,P026,C0898,A043,20261112,Sale,20242805,,404856.1,72
T08177,P423,C0960,A040,20260607,Rent,,101468,24352.32,19
T08178,P486,C0778,A029,20250603,Rent,,41524,9965.76,13
T08179,P303,C0736,A035,20250617,Sale,15075923,,301518.46,68
T08180,P302,C0158,A040,20260304,Sale,5063067,,101261.34,119
T08181,P379,C0673,A024,20260505,Rent,,70403,16896.72,164
T08182,P268,C0335,A025,20250527,Sale,24845770,,496915.4,148
T08183,P170,C0210,A011,20260430,Sale,9839181,,196783.62,39
T08184,P399,C0170,A001,20260424,Sale,21591627,,431832.54,127
T08185,P176,C0378,A021,20250923,Rent,,85041,20409.84,162
T08186,P485,C0096,A043,20260210,Rent,,104729,25134.96,123
T08187,P117,C0647,A049,20260715,Sale,24805739,,496114.78,150
T08188,P358,C0179,A005,20260716,Rent,,84120,20188.8,163
T08189,P344,C0868,A019,20250220,Sale,19267284,,385345.68,168
T08190,P461,C0547,A037,20261010,Rent,,39962,9590.88,167
T08191,P454,C0433,A001,20251230,Rent,,67810,16274.4,76
T08192,P441,C0585,A010,20250623,Rent,,67465,16191.6,165
T08193,P149,C0413,A033,20261115,Sale,7073570,,141471.4,99
T08194,P238,C0335,A026,20260922,Rent,,139178,33402.72,91
T08195,P071,C0626,A018,20261226,Rent,,93660,22478.4,44
T08196,P023,C0338,A007,20260729,Sale,12550972,,251019.44,59
T08197,P234,C0730,A029,20260909,Rent,,96309,23114.16,51
T08198,P232,C0781,A002,20250925,Sale,16640165,,332803.3,29
T08199,P047,C0834,A042,20260704,Rent,,41316,9915.84,23
T08200,P498,C0088,A012,20260927,Sale,29524860,,590497.2,175
T08201,P298,C0757,A011,20250315,Sale,26837060,,536741.2,24
T08202,P481,C0862,A030,20250512,Sale,27558240,,551164.8,93
T08203,P329,C0441,A022,20260425,Rent,,51336,12320.64,170
T08204,P226,C0271,A040,20250527,Rent,,103835,24920.4,135
T08205,P239,C0684,A042,20250903,Sale,10773391,,215467.82,141
T08206,P189,C0354,A004,20250915,Sale,24890759,,497815.18,68
T08207,P255,C0814,A036,20261104,Rent,,103126,24750.24,83
T08208,P399,C0802,A010,20260321,Rent,,142799,34271.76,131
T08209,P293,C0248,A041,20250118,Rent,,83089,19941.36,78
T08210,P395,C0432,A016,20261103,Rent,,111057,26653.68,169
T08211,P166,C0678,A028,20261214,Rent,,102792,24670.08,72
T08212,P431,C0014,A029,20251102,Sale,21750121,,435002.42,77
T08213,P122,C0248,A018,20250429,Rent,,143474,34433.76,136
T08214,P218,C0504,A022,20260622,Sale,27108964,,542179.28,174
T08215,P065,C0775,A007,20260616,Sale,24394876,,487897.52,125
T08216,P077,C0170,A030,20260922,Sale,28094575,,561891.5,26
T08217,P021,C0713,A041,20261016,Sale,9410622,,188212.44,132
T08218,P217,C0014,A045,20250620,Sale,26505834,,530116.68,39
T08219,P431,C0160,A031,20250127,Sale,16439924,,328798.48,27
T08220,P393,C0143,A047,20261005,Sale,11018019,,220360.38,12
T08221,P107,C0623,A037,20250303,Sale,25032896,,500657.92,122
T08222,P279,C0754,A040,20260628,Rent,,42499,10199.76,142
T08223,P048,C0109,A028,20260111,Rent,,76998,18479.52,79
T08224,P062,C0780,A035,20250704,Rent,,35700,8568,12
T08225,P164,C0242,A025,20260619,Sale,22932321,,458646.42,77
T08226,P480,C0031,A048,20250322,Rent,,122960,29510.4,38
T08227,P161,C0653,A040,20260624,Sale,5552107,,111042.14,36
T08228,P432,C0785,A029,20260921,Sale,12108979,,242179.58,109
T08229,P043,C0293,A034,20250615,Sale,13456253,,269125.06,58
T08230,P287,C0605,A011,20250704,Rent,,110801,26592.24,157
T08231,P067,C0796,A044,20260921,Rent,,97307,23353.68,163
T08232,P363,C0188,A011,20251101,Rent,,73534,17648.16,146
T08233,P026,C0281,A010,20250515,Sale,24326982,,486539.64,70
T08234,P449,C0699,A039,20250721,Rent,,21994,5278.56,13
T08235,P495,C0810,A035,20260720,Rent,,125265,30063.6,54
T08236,P212,C0146,A009,20261207,Rent,,68383,16411.92,103
T08237,P133,C0638,A021,20260723,Rent,,137173,32921.52,130
T08238,P130,C0663,A026,20251105,Sale,24864953,,497299.06,25
T08239,P102,C0875,A002,20260215,Rent,,39409,9458.16,125
T08240,P397,C0215,A032,20260520,Sale,27642223,,552844.46,165
T08241,P401,C0872,A021,20260727,Rent,,31691,7605.84,13
T08242,P053,C0437,A015,20261108,Rent,,77703,18648.72,167
T08243,P309,C0709,A031,20260420,Rent,,107311,25754.64,10
T08244,P315,C0824,A026,20260801,Rent,,89307,21433.68,38
T08245,P006,C0234,A016,20260327,Rent,,81792,19630.08,40
T08246,P468,C0892,A028,20260712,Sale,26796871,,535937.42,77
T08247,P192,C0567,A002,20251027,Sale,11905346,,238106.92,59
T08248,P075,C0559,A042,20251012,Rent,,135012,32402.88,179
T08249,P273,C0092,A047,20260904,Rent,,138361,33206.64,34
T08250,P379,C0192,A044,20260917,Sale,29401272,,588025.44,110
T08251,P342,C0541,A004,20250714,Sale,22177048,,443540.96,113
T08252,P288,C0001,A016,20260812,Sale,15345561,,306911.22,37
T08253,P385,C0091,A006,20260213,Rent,,108526,26046.24,14
T08254,P284,C0086,A006,20260405,Sale,17438836,,348776.72,51
T08255,P240,C0593,A035,20251225,Sale,23158099,,463161.98,134
T08256,P431,C0237,A021,20260821,Rent,,72643,17434.32,179
T08257,P484,C0325,A020,20251113,Sale,29434058,,588681.16,173
T08258,P275,C0999,A016,20260521,Sale,29431426,,588628.52,33
T08259,P380,C0887,A007,20250709,Rent,,67212,16130.88,65
T08260,P228,C0894,A036,20260625,Rent,,133731,32095.44,132
T08261,P485,C0727,A036,20260828,Rent,,131234,31496.16,94
T08262,P106,C0150,A010,20261127,Sale,6914044,,138280.88,169
T08263,P350,C0374,A040,20260930,Rent,,74657,17917.68,75
T08264,P086,C0630,A050,20250625,Rent,,117327,28158.48,78
T08265,P346,C0332,A031,20250203,Sale,13885845,,277716.9,8
T08266,P422,C0365,A021,20250805,Rent,,119836,28760.64,169
T08267,P175,C0071,A035,20260815,Sale,24805606,,496112.12,125
T08268,P458,C0127,A014,20250614,Rent,,26859,6446.16,68
T08269,P389,C0335,A022,20260919,Rent,,75525,18126,162
T08270,P330,C0204,A019,20261123,Sale,28196547,,563930.94,57
T08271,P098,C0190,A046,20261119,Sale,29962833,,599256.66,76
T08272,P012,C0421,A003,20250729,Rent,,50504,12120.96,135
T08273,P291,C0077,A032,20260729,Sale,8011207,,160224.14,76
T08274,P304,C0067,A033,20250919,Rent,,117395,28174.8,139
T08275,P482,C0788,A031,20250630,Rent,,40876,9810.24,136
T08276,P204,C0160,A010,20250930,Sale,9468966,,189379.32,57
T08277,P324,C0491,A025,20260729,Sale,20339991,,406799.82,161
T08278,P211,C0622,A038,20250824,Sale,20808530,,416170.6,136
T08279,P205,C0962,A015,20250408,Rent,,36688,8805.12,172
T08280,P397,C0341,A014,20260714,Rent,,54045,12970.8,41
T08281,P121,C0164,A042,20260721,Rent,,137104,32904.96,119
T08282,P455,C0636,A016,20250919,Sale,14535459,,290709.18,70
T08283,P073,C0216,A001,20251215,Sale,8377070,,167541.4,166
T08284,P457,C0011,A045,20251026,Rent,,118444,28426.56,152
T08285,P089,C0012,A021,20260813,Rent,,133627,32070.48,32
T08286,P301,C0261,A045,20250829,Sale,26336023,,526720.46,123
T08287,P136,C0628,A013,20250103,Rent,,143281,34387.44,156
T08288,P425,C0890,A034,20260528,Sale,17021420,,340428.4,146
T08289,P260,C0560,A036,20250911,Sale,28551953,,571039.06,28
T08290,P101,C0794,A046,20251217,Rent,,105515,25323.6,130
T08291,P409,C0877,A024,20260816,Rent,,147318,35356.32,48
T08292,P029,C0546,A031,20260812,Rent,,18059,4334.16,133
T08293,P309,C0355,A041,20250222,Sale,8865474,,177309.48,101
T08294,P221,C0845,A030,20260714,Sale,21061438,,421228.76,152
T08295,P070,C0001,A047,20261002,Rent,,26339,6321.36,60
T08296,P361,C0683,A040,20250228,Rent,,99285,23828.4,33
T08297,P435,C0195,A037,20251025,Sale,21615901,,432318.02,84
T08298,P405,C0539,A009,20250628,Sale,18503754,,370075.08,22
T08299,P086,C0435,A043,20260103,Sale,16506070,,330121.4,139
T08300,P463,C0252,A017,20260617,Sale,20350997,,407019.94,52
T08301,P048,C0440,A002,20261202,Rent,,146112,35066.88,125
T08302,P456,C0729,A044,20261211,Sale,24259565,,485191.3,147
T08303,P449,C0427,A021,20260103,Sale,13674279,,273485.58,25
T08304,P445,C0614,A046,20260802,Rent,,42915,10299.6,143
T08305,P308,C0995,A011,20261129,Rent,,88088,21141.12,151
T08306,P375,C0021,A005,20251103,Rent,,60954,14628.96,29
T08307,P483,C0773,A026,20260118,Rent,,85715,20571.6,174
T08308,P215,C0058,A036,20250730,Sale,17774086,,355481.72,44
T08309,P096,C0956,A026,20250605,Rent,,33511,8042.64,11
T08310,P033,C0806,A028,20250811,Rent,,99825,23958,87
T08311,P283,C0602,A020,20250509,Sale,19643775,,392875.5,95
T08312,P434,C0321,A018,20250204,Rent,,84209,20210.16,40
T08313,P280,C0929,A008,20250804,Rent,,108949,26147.76,71
T08314,P022,C0530,A011,20250925,Rent,,23868,5728.32,154
T08315,P339,C0837,A037,20260811,Sale,12672796,,253455.92,151
T08316,P176,C0537,A031,20250130,Rent,,19667,4720.08,161
T08317,P375,C0214,A008,20260602,Rent,,96457,23149.68,94
T08318,P103,C0361,A028,20260907,Rent,,137082,32899.68,59
T08319,P258,C0943,A050,20260309,Rent,,45728,10974.72,15
T08320,P306,C0143,A049,20250320,Sale,8484419,,169688.38,90
T08321,P142,C0948,A030,20250119,Rent,,110877,26610.48,137
T08322,P150,C0528,A047,20250401,Rent,,35883,8611.92,169
T08323,P357,C0122,A020,20260114,Rent,,136961,32870.64,78
T08324,P260,C0127,A015,20260417,Sale,10974026,,219480.52,141
T08325,P051,C0285,A007,20250327,Sale,27973241,,559464.82,21
T08326,P350,C0996,A013,20260708,Rent,,134056,32173.44,128
T08327,P221,C0426,A029,20260716,Rent,,56941,13665.84,127
T08328,P397,C0462,A020,20260708,Sale,6732507,,134650.14,126
T08329,P329,C0139,A007,20260529,Rent,,24025,5766,150
T08330,P309,C0674,A033,20260513,Rent,,99304,23832.96,157
T08331,P093,C0747,A032,20250325,Rent,,142350,34164,133
T08332,P406,C0027,A015,20250103,Rent,,80082,19219.68,45
T08333,P458,C0344,A019,20260423,Rent,,95360,22886.4,34
T08334,P209,C0387,A013,20261206,Sale,16954300,,339086,159
T08335,P010,C0194,A024,20250222,Rent,,147543,35410.32,49
T08336,P138,C0437,A042,20260408,Sale,18516100,,370322,107
T08337,P498,C0014,A050,20250917,Rent,,122587,29420.88,24
T08338,P159,C0482,A017,20250409,Sale,29635080,,592701.6,174
T08339,P100,C0619,A042,20251227,Rent,,41162,9878.88,123
T08340,P477,C0812,A042,20250711,Sale,29933926,,598678.52,178
T08341,P472,C0065,A014,20260526,Sale,15369976,,307399.52,17
T08342,P487,C0711,A005,20260709,Sale,17499561,,349991.22,147
T08343,P458,C0018,A002,20260222,Rent,,142166,34119.84,160
T08344,P044,C0085,A047,20260424,Rent,,37644,9034.56,32
T08345,P332,C0891,A018,20260207,Rent,,114715,27531.6,48
T08346,P342,C0640,A047,20250528,Sale,15737215,,314744.3,22
T08347,P026,C0530,A036,20250123,Sale,12054010,,241080.2,143
T08348,P100,C0460,A025,20261009,Sale,10432283,,208645.66,159
T08349,P377,C0831,A044,20260513,Rent,,117417,28180.08,164
T08350,P484,C0914,A041,20251222,Rent,,88968,21352.32,64
T08351,P428,C0121,A013,20261017,Sale,9931449,,198628.98,169
T08352,P150,C0229,A006,20261128,Sale,6660077,,133201.54,159
T08353,P082,C0828,A002,20260219,Rent,,73557,17653.68,26
T08354,P119,C0169,A041,20260913,Sale,24240217,,484804.34,164
T08355,P367,C0215,A047,20260618,Sale,19087594,,381751.88,169
T08356,P261,C0291,A029,20260602,Sale,14047236,,280944.72,69
T08357,P450,C0890,A005,20261031,Sale,5442376,,108847.52,34
T08358,P158,C0092,A028,20250703,Rent,,20424,4901.76,169
T08359,P397,C0322,A048,20260718,Sale,25773692,,515473.84,113
T08360,P354,C0066,A022,20260828,Rent,,87191,20925.84,25
T08361,P270,C0723,A037,20250816,Rent,,77100,18504,122
T08362,P315,C0363,A024,20260309,Sale,7505011,,150100.22,28
T08363,P269,C0900,A020,20260214,Rent,,120584,28940.16,131
T08364,P085,C0116,A016,20261020,Rent,,104527,25086.48,102
T08365,P098,C0667,A028,20260405,Sale,24806902,,496138.04,59
T08366,P112,C0740,A012,20250301,Rent,,49178,11802.72,49
T08367,P217,C0579,A046,20250705,Rent,,36340,8721.6,38
T08368,P178,C0432,A043,20260718,Sale,16117183,,322343.66,91
T08369,P246,C0556,A018,20261005,Sale,18145374,,362907.48,64
T08370,P194,C0409,A008,20251025,Sale,19362458,,387249.16,80
T08371,P168,C0730,A008,20250205,Rent,,24605,5905.2,72
T08372,P290,C0056,A042,20261011,Rent,,47882,11491.68,63
T08373,P109,C0430,A038,20260331,Sale,6607274,,132145.48,67
T08374,P452,C0669,A013,20261029,Rent,,61377,14730.48,141
T08375,P073,C0183,A030,20260510,Rent,,47691,11445.84,57
T08376,P011,C0062,A024,20251121,Sale,27897448,,557948.96,62
T08377,P062,C0303,A002,20260607,Rent,,30619,7348.56,95
T08378,P446,C0011,A049,20260228,Sale,12894665,,257893.3,122
T08379,P325,C1000,A037,20261007,Rent,,127315,30555.6,82
T08380,P476,C0366,A003,20261227,Rent,,122542,29410.08,175
T08381,P133,C0425,A022,20250329,Sale,11279213,,225584.26,12
T08382,P237,C0246,A028,20260124,Rent,,59884,14372.16,109
T08383,P036,C0897,A004,20261105,Rent,,128449,30827.76,126
T08384,P389,C0341,A033,20260511,Rent,,115728,27774.72,117
T08385,P482,C0734,A025,20260718,Sale,14860301,,297206.02,57
T08386,P269,C0589,A020,20261101,Rent,,147489,35397.36,62
T08387,P354,C0782,A025,20260217,Rent,,59259,14222.16,151
T08388,P092,C0673,A032,20251017,Rent,,65665,15759.6,138
T08389,P024,C0098,A031,20261119,Rent,,119879,28770.96,68
T08390,P186,C0009,A044,20250511,Sale,20126353,,402527.06,134
T08391,P388,C0545,A035,20260822,Rent,,146163,35079.12,18
T08392,P327,C0798,A008,20250614,Rent,,49409,11858.16,85
T08393,P261,C0170,A012,20250501,Sale,5710252,,114205.04,176
T08394,P204,C0774,A050,20250826,Rent,,140468,33712.32,10
T08395,P258,C0166,A002,20261003,Rent,,35643,8554.32,46
T08396,P401,C0796,A049,20260626,Rent,,104045,24970.8,39
T08397,P187,C0467,A042,20260609,Rent,,45309,10874.16,69
T08398,P460,C0854,A002,20250112,Rent,,21691,5205.84,168
T08399,P130,C0039,A030,20250120,Sale,27519399,,550387.98,12
T08400,P411,C0999,A038,20250703,Rent,,18700,4488,110
T08401,P289,C0838,A028,20260513,Rent,,115803,27792.72,117
T08402,P395,C0342,A025,20261111,Sale,5951597,,119031.94,94
T08403,P399,C0134,A008,20250820,Rent,,73928,17742.72,10
T08404,P247,C0574,A020,20260313,Rent,,83647,20075.28,158
T08405,P202,C0226,A031,20260202,Rent,,31331,7519.44,73
T08406,P161,C0116,A018,20250705,Rent,,23972,5753.28,157
T08407,P212,C0589,A026,20251220,Rent,,60491,14517.84,75
T08408,P487,C0842,A009,20261020,Rent,,46323,11117.52,80
T08409,P380,C0241,A003,20251211,Rent,,88249,21179.76,86
T08410,P469,C0516,A033,20260627,Rent,,122338,29361.12,48
T08411,P106,C0493,A023,20250918,Rent,,76774,18425.76,97
T08412,P135,C0690,A049,20261022,Rent,,55595,13342.8,53
T08413,P178,C0532,A006,20260609,Sale,23050967,,461019.34,11
T08414,P158,C0397,A031,20250207,Rent,,27541,6609.84,35
T08415,P426,C0082,A018,20250210,Rent,,103323,24797.52,45
T08416,P143,C0100,A022,20260819,Rent,,137512,33002.88,111
T08417,P072,C0114,A029,20250825,Rent,,102714,24651.36,24
T08418,P342,C0521,A033,20250627,Rent,,91727,22014.48,128
T08419,P458,C0769,A032,20251127,Sale,21067549,,421350.98,13
T08420,P236,C0086,A046,20250702,Sale,10002824,,200056.48,60
T08421,P481,C0215,A036,20260519,Rent,,43256,10381.44,73
T08422,P399,C0022,A024,20260123,Rent,,25292,6070.08,107
T08423,P449,C0426,A041,20260114,Sale,29631092,,592621.84,32
T08424,P211,C0469,A038,20250207,Rent,,135265,32463.6,43
T08425,P162,C0358,A004,20250322,Rent,,54965,13191.6,65
T08426,P053,C0016,A048,20250124,Sale,28251325,,565026.5,79
T08427,P473,C0326,A015,20250423,Sale,12284593,,245691.86,54
T08428,P486,C0730,A045,20251110,Rent,,82959,19910.16,55
T08429,P305,C0879,A045,20260908,Rent,,24665,5919.6,119
T08430,P351,C0387,A011,20260316,Sale,7871611,,157432.22,77
T08431,P061,C0091,A029,20251230,Rent,,20668,4960.32,75
T08432,P258,C0115,A004,20251116,Rent,,76635,18392.4,24
T08433,P083,C0956,A002,20260110,Sale,15578493,,311569.86,74
T08434,P178,C0692,A021,20260425,Sale,21951732,,439034.64,119
T08435,P467,C0219,A040,20250414,Rent,,55860,13406.4,51
T08436,P296,C0839,A024,20250713,Sale,16101196,,322023.92,112
T08437,P397,C0734,A009,20250212,Sale,29893969,,597879.38,132
T08438,P109,C0726,A006,20250811,Sale,22579150,,451583,79
T08439,P369,C0810,A047,20250228,Rent,,31165,7479.6,90
T08440,P308,C0131,A020,20250618,Rent,,82536,19808.64,138
